line_item_id,order_id,customer_id,sku,quantity,item_revenue,category
LI-00030261,O-0014498,C-01335,SKU-0146,1,108.57,recovery
LI-00030262,O-0014498,C-01335,SKU-0144,1,81.55,recovery
LI-00030263,O-0014499,C-01335,SKU-0159,1,78.31,recovery
LI-00030264,O-0014499,C-01335,SKU-0146,1,100.07,recovery
LI-00030265,O-0014500,C-01335,SKU-0107,1,38.05,hydration
LI-00030266,O-0014500,C-01335,SKU-0145,1,59.34,recovery
LI-00030267,O-0014500,C-01335,SKU-0147,1,59.54,recovery
LI-00030268,O-0014501,C-01335,SKU-0148,1,33.79,recovery
LI-00030269,O-0014501,C-01335,SKU-0159,1,45.48,recovery
LI-00030270,O-0014501,C-01335,SKU-0141,1,47.49,recovery
LI-00030271,O-0014502,C-01335,SKU-0159,1,48.99,recovery
LI-00030272,O-0014502,C-01335,SKU-0152,1,46.59,recovery
LI-00030273,O-0014502,C-01335,SKU-0150,1,73.91,recovery
LI-00030274,O-0014503,C-01335,SKU-0146,1,42.42,recovery
LI-00030275,O-0014503,C-01335,SKU-0152,1,74.52,recovery
LI-00030276,O-0014503,C-01335,SKU-0041,1,43.77,apparel
LI-00030277,O-0014504,C-01335,SKU-0142,2,26.94,recovery
LI-00030278,O-0014504,C-01335,SKU-0033,1,26.18,jackets
LI-00030279,O-0014504,C-01335,SKU-0160,1,33.11,recovery
LI-00030280,O-0014504,C-01335,SKU-0155,1,34.66,recovery
LI-00030281,O-0014504,C-01335,SKU-0149,1,35.64,recovery
LI-00030282,O-0014505,C-01335,SKU-0120,1,65.13,hydration
LI-00030283,O-0014505,C-01335,SKU-0151,1,51.96,recovery
LI-00030284,O-0014506,C-01335,SKU-0149,1,82.36,recovery
LI-00030285,O-0014506,C-01335,SKU-0157,1,92.01,recovery
LI-00030286,O-0014507,C-01335,SKU-0147,1,28.32,recovery
LI-00030287,O-0014507,C-01335,SKU-0148,1,43.87,recovery
LI-00030288,O-0014507,C-01335,SKU-0154,1,43.12,recovery
LI-00030289,O-0014507,C-01335,SKU-0048,1,27.01,apparel
LI-00030290,O-0014507,C-01335,SKU-0160,2,30.72,recovery
LI-00030291,O-0014508,C-01335,SKU-0146,2,81.44,recovery
LI-00030292,O-0014508,C-01335,SKU-0141,1,93.93,recovery
LI-00030293,O-0014509,C-01335,SKU-0158,1,34.88,recovery
LI-00030294,O-0014509,C-01335,SKU-0149,1,41.19,recovery
LI-00030295,O-0014509,C-01335,SKU-0143,1,30.51,recovery
LI-00030296,O-0014509,C-01335,SKU-0146,1,44.1,recovery
LI-00030297,O-0014509,C-01335,SKU-0142,1,30.27,recovery
LI-00030298,O-0014510,C-01335,SKU-0155,1,56.18,recovery
LI-00030299,O-0014510,C-01335,SKU-0159,1,42.61,recovery
LI-00030300,O-0014510,C-01335,SKU-0152,2,51.51,recovery
LI-00030301,O-0014510,C-01335,SKU-0154,1,55.98,recovery
LI-00030302,O-0014511,C-01335,SKU-0112,1,83.86,hydration
LI-00030303,O-0014511,C-01335,SKU-0151,1,74.77,recovery
LI-00030304,O-0014511,C-01335,SKU-0158,2,65.62,recovery
LI-00030305,O-0014512,C-01335,SKU-0141,1,34.71,recovery
LI-00030306,O-0014512,C-01335,SKU-0152,1,34,recovery
LI-00030307,O-0014512,C-01335,SKU-0143,1,50.2,recovery
LI-00030308,O-0014513,C-01335,SKU-0157,1,64.58,recovery
LI-00030309,O-0014513,C-01335,SKU-0145,1,61.23,recovery
LI-00030310,O-0014513,C-01335,SKU-0143,1,43.76,recovery
LI-00030311,O-0014514,C-01335,SKU-0024,1,171.68,jackets
LI-00030312,O-0014515,C-01335,SKU-0111,1,84.74,hydration
LI-00030313,O-0014515,C-01335,SKU-0150,1,69.6,recovery
LI-00030314,O-0014515,C-01335,SKU-0135,1,47.56,accessories
LI-00030315,O-0014515,C-01335,SKU-0151,1,51.71,recovery
LI-00030316,O-0014516,C-01335,SKU-0144,1,107.17,recovery
LI-00030317,O-0014517,C-01335,SKU-0149,2,92.73,recovery
LI-00030318,O-0014517,C-01335,SKU-0145,2,88.55,recovery
LI-00030319,O-0014518,C-01336,SKU-0087,1,86.36,camp
LI-00030320,O-0014519,C-01336,SKU-0115,1,71.06,hydration
LI-00030321,O-0014520,C-01336,SKU-0098,1,50.37,camp
LI-00030322,O-0014521,C-01336,SKU-0098,2,46.03,camp
LI-00030323,O-0014521,C-01336,SKU-0081,1,43.39,camp
LI-00030324,O-0014522,C-01337,SKU-0060,1,51.67,apparel
LI-00030325,O-0014523,C-01337,SKU-0060,2,55.29,apparel
LI-00030326,O-0014524,C-01337,SKU-0016,1,32.46,footwear
LI-00030327,O-0014524,C-01337,SKU-0015,1,35.39,footwear
LI-00030328,O-0014525,C-01337,SKU-0046,1,78.13,apparel
LI-00030329,O-0014526,C-01337,SKU-0008,1,17.96,footwear
LI-00030330,O-0014526,C-01337,SKU-0068,1,26.52,packs
LI-00030331,O-0014526,C-01337,SKU-0105,1,20.03,hydration
LI-00030332,O-0014526,C-01337,SKU-0011,2,25.41,footwear
LI-00030333,O-0014527,C-01337,SKU-0122,1,76.23,accessories
LI-00030334,O-0014528,C-01337,SKU-0014,1,87.21,footwear
LI-00030335,O-0014529,C-01338,SKU-0104,1,86.87,hydration
LI-00030336,O-0014530,C-01338,SKU-0110,1,62.86,hydration
LI-00030337,O-0014530,C-01338,SKU-0105,2,84.19,hydration
LI-00030338,O-0014530,C-01338,SKU-0103,1,58.17,hydration
LI-00030339,O-0014530,C-01338,SKU-0060,1,80.79,apparel
LI-00030340,O-0014531,C-01338,SKU-0100,1,66.74,camp
LI-00030341,O-0014531,C-01338,SKU-0111,1,48.25,hydration
LI-00030342,O-0014531,C-01338,SKU-0101,1,55.42,hydration
LI-00030343,O-0014531,C-01338,SKU-0114,1,65.06,hydration
LI-00030344,O-0014532,C-01338,SKU-0109,1,52.06,hydration
LI-00030345,O-0014532,C-01338,SKU-0113,1,41.63,hydration
LI-00030346,O-0014533,C-01338,SKU-0149,2,54.89,recovery
LI-00030347,O-0014533,C-01338,SKU-0123,1,66.9,accessories
LI-00030348,O-0014533,C-01338,SKU-0117,1,58.81,hydration
LI-00030349,O-0014534,C-01338,SKU-0105,2,58.48,hydration
LI-00030350,O-0014534,C-01338,SKU-0102,1,52.21,hydration
LI-00030351,O-0014534,C-01338,SKU-0101,1,69.4,hydration
LI-00030352,O-0014534,C-01338,SKU-0118,1,70.99,hydration
LI-00030353,O-0014535,C-01338,SKU-0117,1,54.76,hydration
LI-00030354,O-0014535,C-01338,SKU-0110,1,48.76,hydration
LI-00030355,O-0014535,C-01338,SKU-0008,1,52.1,footwear
LI-00030356,O-0014536,C-01338,SKU-0131,1,51.87,accessories
LI-00030357,O-0014536,C-01338,SKU-0039,1,60.69,jackets
LI-00030358,O-0014536,C-01338,SKU-0148,1,66.01,recovery
LI-00030359,O-0014536,C-01338,SKU-0105,1,64.05,hydration
LI-00030360,O-0014537,C-01338,SKU-0110,1,46.49,hydration
LI-00030361,O-0014537,C-01338,SKU-0116,1,53.09,hydration
LI-00030362,O-0014537,C-01338,SKU-0151,1,45.35,recovery
LI-00030363,O-0014537,C-01338,SKU-0076,1,55.42,packs
LI-00030364,O-0014538,C-01338,SKU-0112,1,79.69,hydration
LI-00030365,O-0014539,C-01338,SKU-0108,1,154.33,hydration
LI-00030366,O-0014540,C-01338,SKU-0106,1,62.31,hydration
LI-00030367,O-0014540,C-01338,SKU-0108,1,55.55,hydration
LI-00030368,O-0014540,C-01338,SKU-0118,2,58.21,hydration
LI-00030369,O-0014541,C-01338,SKU-0110,1,49.9,hydration
LI-00030370,O-0014541,C-01338,SKU-0026,1,44.57,jackets
LI-00030371,O-0014541,C-01338,SKU-0108,1,38.95,hydration
LI-00030372,O-0014541,C-01338,SKU-0107,1,34.58,hydration
LI-00030373,O-0014542,C-01338,SKU-0156,1,125.66,recovery
LI-00030374,O-0014543,C-01338,SKU-0103,1,52.93,hydration
LI-00030375,O-0014543,C-01338,SKU-0112,1,37.73,hydration
LI-00030376,O-0014543,C-01338,SKU-0135,1,44.21,accessories
LI-00030377,O-0014543,C-01338,SKU-0109,2,59.65,hydration
LI-00030378,O-0014544,C-01338,SKU-0069,1,46.34,packs
LI-00030379,O-0014544,C-01338,SKU-0074,1,34.43,packs
LI-00030380,O-0014544,C-01338,SKU-0025,1,42.88,jackets
LI-00030381,O-0014544,C-01338,SKU-0110,1,58.68,hydration
LI-00030382,O-0014545,C-01338,SKU-0113,1,45.58,hydration
LI-00030383,O-0014545,C-01338,SKU-0116,1,32.44,hydration
LI-00030384,O-0014545,C-01338,SKU-0111,1,37.79,hydration
LI-00030385,O-0014545,C-01338,SKU-0104,1,46.45,hydration
LI-00030386,O-0014545,C-01338,SKU-0105,1,32.09,hydration
LI-00030387,O-0014546,C-01338,SKU-0076,1,68.83,packs
LI-00030388,O-0014546,C-01338,SKU-0063,2,68.97,packs
LI-00030389,O-0014547,C-01338,SKU-0086,1,35.98,camp
LI-00030390,O-0014547,C-01338,SKU-0119,1,51.89,hydration
LI-00030391,O-0014547,C-01338,SKU-0103,1,58.07,hydration
LI-00030392,O-0014547,C-01338,SKU-0112,2,42.91,hydration
LI-00030393,O-0014548,C-01338,SKU-0102,2,49.94,hydration
LI-00030394,O-0014548,C-01338,SKU-0111,1,43.25,hydration
LI-00030395,O-0014548,C-01338,SKU-0116,1,49.42,hydration
LI-00030396,O-0014548,C-01338,SKU-0109,2,45.92,hydration
LI-00030397,O-0014549,C-01338,SKU-0109,1,25.62,hydration
LI-00030398,O-0014549,C-01338,SKU-0115,1,41.26,hydration
LI-00030399,O-0014549,C-01338,SKU-0092,1,44.99,camp
LI-00030400,O-0014549,C-01338,SKU-0068,2,41.42,packs
LI-00030401,O-0014549,C-01338,SKU-0072,1,26.88,packs
LI-00030402,O-0014550,C-01338,SKU-0116,1,41.55,hydration
LI-00030403,O-0014550,C-01338,SKU-0110,1,41.27,hydration
LI-00030404,O-0014550,C-01338,SKU-0023,1,43.87,jackets
LI-00030405,O-0014550,C-01338,SKU-0120,1,48.73,hydration
LI-00030406,O-0014551,C-01338,SKU-0103,1,63.12,hydration
LI-00030407,O-0014551,C-01338,SKU-0046,1,50.73,apparel
LI-00030408,O-0014551,C-01338,SKU-0109,1,57.4,hydration
LI-00030409,O-0014552,C-01338,SKU-0117,1,54.75,hydration
LI-00030410,O-0014552,C-01338,SKU-0133,2,55.29,accessories
LI-00030411,O-0014552,C-01338,SKU-0115,1,34.4,hydration
LI-00030412,O-0014553,C-01338,SKU-0108,1,106.58,hydration
LI-00030413,O-0014554,C-01338,SKU-0027,1,136.29,jackets
LI-00030414,O-0014555,C-01338,SKU-0121,1,35.79,accessories
LI-00030415,O-0014555,C-01338,SKU-0119,1,60.89,hydration
LI-00030416,O-0014555,C-01338,SKU-0101,1,36.77,hydration
LI-00030417,O-0014555,C-01338,SKU-0114,1,37.89,hydration
LI-00030418,O-0014556,C-01338,SKU-0126,1,37.74,accessories
LI-00030419,O-0014556,C-01338,SKU-0148,2,34.56,recovery
LI-00030420,O-0014556,C-01338,SKU-0103,2,26.85,hydration
LI-00030421,O-0014556,C-01338,SKU-0053,1,40.58,apparel
LI-00030422,O-0014556,C-01338,SKU-0104,1,27.33,hydration
LI-00030423,O-0014557,C-01338,SKU-0105,1,69.31,hydration
LI-00030424,O-0014557,C-01338,SKU-0116,1,68.61,hydration
LI-00030425,O-0014557,C-01338,SKU-0114,1,64.05,hydration
LI-00030426,O-0014558,C-01338,SKU-0102,1,39.92,hydration
LI-00030427,O-0014558,C-01338,SKU-0112,1,52.43,hydration
LI-00030428,O-0014558,C-01338,SKU-0077,1,38.75,packs
LI-00030429,O-0014559,C-01339,SKU-0151,1,16.54,recovery
LI-00030430,O-0014559,C-01339,SKU-0006,1,27.3,footwear
LI-00030431,O-0014559,C-01339,SKU-0141,1,23.96,recovery
LI-00030432,O-0014560,C-01339,SKU-0082,1,60.01,camp
LI-00030433,O-0014561,C-01339,SKU-0157,1,88.67,recovery
LI-00030434,O-0014562,C-01339,SKU-0153,2,64.31,recovery
LI-00030435,O-0014563,C-01339,SKU-0157,1,45.42,recovery
LI-00030436,O-0014563,C-01339,SKU-0158,1,55.84,recovery
LI-00030437,O-0014564,C-01339,SKU-0023,2,88.99,jackets
LI-00030438,O-0014565,C-01339,SKU-0139,1,43.41,accessories
LI-00030439,O-0014565,C-01339,SKU-0157,1,63.16,recovery
LI-00030440,O-0014566,C-01339,SKU-0147,1,22.65,recovery
LI-00030441,O-0014566,C-01339,SKU-0141,1,31.74,recovery
LI-00030442,O-0014566,C-01339,SKU-0158,1,31.61,recovery
LI-00030443,O-0014567,C-01340,SKU-0018,1,46.57,footwear
LI-00030444,O-0014567,C-01340,SKU-0016,1,31.77,footwear
LI-00030445,O-0014568,C-01340,SKU-0005,1,23.39,footwear
LI-00030446,O-0014568,C-01340,SKU-0149,1,26.91,recovery
LI-00030447,O-0014569,C-01340,SKU-0020,2,69.71,footwear
LI-00030448,O-0014570,C-01340,SKU-0001,1,71.78,footwear
LI-00030449,O-0014571,C-01341,SKU-0043,1,47.77,apparel
LI-00030450,O-0014571,C-01341,SKU-0053,1,30.2,apparel
LI-00030451,O-0014572,C-01341,SKU-0060,1,93.42,apparel
LI-00030452,O-0014573,C-01341,SKU-0136,1,71.39,accessories
LI-00030453,O-0014574,C-01341,SKU-0002,2,29.55,footwear
LI-00030454,O-0014574,C-01341,SKU-0048,1,45.47,apparel
LI-00030455,O-0014575,C-01341,SKU-0054,1,27.5,apparel
LI-00030456,O-0014575,C-01341,SKU-0045,1,35.17,apparel
LI-00030457,O-0014575,C-01341,SKU-0057,1,24.12,apparel
LI-00030458,O-0014576,C-01341,SKU-0052,2,24.07,apparel
LI-00030459,O-0014576,C-01341,SKU-0113,1,34.9,hydration
LI-00030460,O-0014577,C-01341,SKU-0047,1,23.88,apparel
LI-00030461,O-0014577,C-01341,SKU-0141,2,26.36,recovery
LI-00030462,O-0014577,C-01341,SKU-0051,2,36.72,apparel
LI-00030463,O-0014578,C-01341,SKU-0102,1,75.01,hydration
LI-00030464,O-0014579,C-01341,SKU-0053,1,88.87,apparel
LI-00030465,O-0014580,C-01341,SKU-0043,1,48.48,apparel
LI-00030466,O-0014580,C-01341,SKU-0078,1,41.29,packs
LI-00030467,O-0014581,C-01341,SKU-0059,1,86.33,apparel
LI-00030468,O-0014582,C-01341,SKU-0055,2,105.49,apparel
LI-00030469,O-0014583,C-01342,SKU-0125,1,32.52,accessories
LI-00030470,O-0014583,C-01342,SKU-0022,1,55.74,jackets
LI-00030471,O-0014584,C-01342,SKU-0033,2,32.65,jackets
LI-00030472,O-0014584,C-01342,SKU-0109,1,31.05,hydration
LI-00030473,O-0014585,C-01342,SKU-0028,1,57.89,jackets
LI-00030474,O-0014586,C-01342,SKU-0090,1,50.79,camp
LI-00030475,O-0014587,C-01342,SKU-0034,1,38.6,jackets
LI-00030476,O-0014587,C-01342,SKU-0031,2,31.11,jackets
LI-00030477,O-0014588,C-01342,SKU-0108,1,84.4,hydration
LI-00030478,O-0014589,C-01343,SKU-0025,1,107.93,jackets
LI-00030479,O-0014590,C-01343,SKU-0154,2,77.5,recovery
LI-00030480,O-0014591,C-01343,SKU-0031,1,85.07,jackets
LI-00030481,O-0014592,C-01344,SKU-0068,1,44.16,packs
LI-00030482,O-0014592,C-01344,SKU-0033,1,32.89,jackets
LI-00030483,O-0014592,C-01344,SKU-0067,1,47.69,packs
LI-00030484,O-0014593,C-01344,SKU-0070,1,80.94,packs
LI-00030485,O-0014594,C-01344,SKU-0079,1,30.69,packs
LI-00030486,O-0014594,C-01344,SKU-0143,1,30.11,recovery
LI-00030487,O-0014594,C-01344,SKU-0069,1,20.37,packs
LI-00030488,O-0014595,C-01344,SKU-0074,1,55.57,packs
LI-00030489,O-0014595,C-01344,SKU-0021,1,48.59,jackets
LI-00030490,O-0014596,C-01344,SKU-0064,1,88.3,packs
LI-00030491,O-0014597,C-01344,SKU-0020,1,31.94,footwear
LI-00030492,O-0014597,C-01344,SKU-0086,1,34.11,camp
LI-00030493,O-0014597,C-01344,SKU-0069,1,35.3,packs
LI-00030494,O-0014598,C-01344,SKU-0068,1,45.58,packs
LI-00030495,O-0014598,C-01344,SKU-0151,1,49.18,recovery
LI-00030496,O-0014599,C-01344,SKU-0079,1,85.28,packs
LI-00030497,O-0014600,C-01344,SKU-0073,1,29.04,packs
LI-00030498,O-0014600,C-01344,SKU-0078,1,49.48,packs
LI-00030499,O-0014601,C-01344,SKU-0093,1,49.35,camp
LI-00030500,O-0014601,C-01344,SKU-0073,1,37.62,packs
LI-00030501,O-0014602,C-01344,SKU-0077,1,26.71,packs
LI-00030502,O-0014602,C-01344,SKU-0156,1,44.34,recovery
LI-00030503,O-0014602,C-01344,SKU-0070,1,41.73,packs
LI-00030504,O-0014603,C-01345,SKU-0113,1,104.28,hydration
LI-00030505,O-0014604,C-01345,SKU-0156,1,40.74,recovery
LI-00030506,O-0014604,C-01345,SKU-0105,1,44.85,hydration
LI-00030507,O-0014605,C-01345,SKU-0136,1,32.87,accessories
LI-00030508,O-0014605,C-01345,SKU-0139,1,41.33,accessories
LI-00030509,O-0014606,C-01345,SKU-0079,1,30.9,packs
LI-00030510,O-0014606,C-01345,SKU-0142,1,34.46,recovery
LI-00030511,O-0014606,C-01345,SKU-0103,1,23.63,hydration
LI-00030512,O-0014607,C-01345,SKU-0131,1,75.46,accessories
LI-00030513,O-0014608,C-01345,SKU-0157,1,55.25,recovery
LI-00030514,O-0014608,C-01345,SKU-0121,1,40.83,accessories
LI-00030515,O-0014609,C-01345,SKU-0139,1,72.11,accessories
LI-00030516,O-0014610,C-01345,SKU-0138,1,76.14,accessories
LI-00030517,O-0014611,C-01345,SKU-0123,1,84.38,accessories
LI-00030518,O-0014612,C-01346,SKU-0091,1,76.5,camp
LI-00030519,O-0014613,C-01346,SKU-0097,2,27.86,camp
LI-00030520,O-0014613,C-01346,SKU-0051,1,23.21,apparel
LI-00030521,O-0014614,C-01346,SKU-0100,1,35.71,camp
LI-00030522,O-0014614,C-01346,SKU-0140,1,28.79,accessories
LI-00030523,O-0014614,C-01346,SKU-0005,1,48.1,footwear
LI-00030524,O-0014615,C-01346,SKU-0084,2,30.02,camp
LI-00030525,O-0014615,C-01346,SKU-0089,1,47.84,camp
LI-00030526,O-0014616,C-01346,SKU-0100,2,70.33,camp
LI-00030527,O-0014617,C-01346,SKU-0086,1,41.96,camp
LI-00030528,O-0014617,C-01346,SKU-0021,1,50.33,jackets
LI-00030529,O-0014618,C-01346,SKU-0090,1,63.32,camp
LI-00030530,O-0014618,C-01346,SKU-0084,1,62.04,camp
LI-00030531,O-0014619,C-01346,SKU-0092,1,37.65,camp
LI-00030532,O-0014619,C-01346,SKU-0091,1,28.76,camp
LI-00030533,O-0014620,C-01346,SKU-0105,1,78.51,hydration
LI-00030534,O-0014621,C-01347,SKU-0147,1,44.09,recovery
LI-00030535,O-0014621,C-01347,SKU-0037,1,39.38,jackets
LI-00030536,O-0014621,C-01347,SKU-0052,1,51,apparel
LI-00030537,O-0014622,C-01347,SKU-0147,1,46.44,recovery
LI-00030538,O-0014622,C-01347,SKU-0093,1,44.29,camp
LI-00030539,O-0014623,C-01347,SKU-0149,1,129.33,recovery
LI-00030540,O-0014624,C-01347,SKU-0017,1,51.99,footwear
LI-00030541,O-0014624,C-01347,SKU-0150,1,51.14,recovery
LI-00030542,O-0014625,C-01347,SKU-0153,1,52.54,recovery
LI-00030543,O-0014625,C-01347,SKU-0159,1,44.66,recovery
LI-00030544,O-0014625,C-01347,SKU-0021,1,32.06,jackets
LI-00030545,O-0014626,C-01347,SKU-0142,1,50.68,recovery
LI-00030546,O-0014626,C-01347,SKU-0159,1,48.98,recovery
LI-00030547,O-0014626,C-01347,SKU-0147,1,57.23,recovery
LI-00030548,O-0014627,C-01347,SKU-0063,1,66.62,packs
LI-00030549,O-0014628,C-01347,SKU-0143,1,38.9,recovery
LI-00030550,O-0014628,C-01347,SKU-0157,1,37.99,recovery
LI-00030551,O-0014628,C-01347,SKU-0133,2,36.56,accessories
LI-00030552,O-0014629,C-01347,SKU-0153,1,39.87,recovery
LI-00030553,O-0014629,C-01347,SKU-0086,1,36.94,camp
LI-00030554,O-0014629,C-01347,SKU-0154,1,32.24,recovery
LI-00030555,O-0014630,C-01347,SKU-0124,1,39.74,accessories
LI-00030556,O-0014630,C-01347,SKU-0073,1,40.9,packs
LI-00030557,O-0014630,C-01347,SKU-0159,1,33.8,recovery
LI-00030558,O-0014631,C-01347,SKU-0157,1,71.3,recovery
LI-00030559,O-0014632,C-01347,SKU-0143,1,160.79,recovery
LI-00030560,O-0014633,C-01347,SKU-0139,1,77.34,accessories
LI-00030561,O-0014633,C-01347,SKU-0145,1,78.69,recovery
LI-00030562,O-0014634,C-01347,SKU-0153,1,72.37,recovery
LI-00030563,O-0014634,C-01347,SKU-0037,1,72.36,jackets
LI-00030564,O-0014635,C-01348,SKU-0106,1,44.55,hydration
LI-00030565,O-0014635,C-01348,SKU-0111,1,45.41,hydration
LI-00030566,O-0014636,C-01348,SKU-0116,1,73.57,hydration
LI-00030567,O-0014637,C-01348,SKU-0123,1,31.17,accessories
LI-00030568,O-0014637,C-01348,SKU-0114,1,36.16,hydration
LI-00030569,O-0014638,C-01348,SKU-0049,1,19.68,apparel
LI-00030570,O-0014638,C-01348,SKU-0108,1,25.51,hydration
LI-00030571,O-0014638,C-01348,SKU-0103,1,31.46,hydration
LI-00030572,O-0014639,C-01348,SKU-0115,1,87.05,hydration
LI-00030573,O-0014640,C-01348,SKU-0116,1,24.48,hydration
LI-00030574,O-0014640,C-01348,SKU-0111,1,24.96,hydration
LI-00030575,O-0014640,C-01348,SKU-0133,1,14.62,accessories
LI-00030576,O-0014640,C-01348,SKU-0140,1,22.59,accessories
LI-00030577,O-0014641,C-01348,SKU-0102,1,31.04,hydration
LI-00030578,O-0014641,C-01348,SKU-0139,1,35.43,accessories
LI-00030579,O-0014642,C-01348,SKU-0104,1,26.35,hydration
LI-00030580,O-0014642,C-01348,SKU-0113,1,16.76,hydration
LI-00030581,O-0014642,C-01348,SKU-0105,1,18.1,hydration
LI-00030582,O-0014642,C-01348,SKU-0118,1,21.41,hydration
LI-00030583,O-0014643,C-01349,SKU-0017,1,63.18,footwear
LI-00030584,O-0014644,C-01349,SKU-0124,1,52.39,accessories
LI-00030585,O-0014645,C-01349,SKU-0001,1,42.1,footwear
LI-00030586,O-0014645,C-01349,SKU-0018,1,26.27,footwear
LI-00030587,O-0014646,C-01349,SKU-0001,1,67.81,footwear
LI-00030588,O-0014647,C-01349,SKU-0150,2,50.47,recovery
LI-00030589,O-0014647,C-01349,SKU-0018,1,35.42,footwear
LI-00030590,O-0014648,C-01349,SKU-0151,2,42.08,recovery
LI-00030591,O-0014648,C-01349,SKU-0008,1,26.8,footwear
LI-00030592,O-0014648,C-01349,SKU-0007,1,38.26,footwear
LI-00030593,O-0014649,C-01349,SKU-0009,1,33.45,footwear
LI-00030594,O-0014650,C-01350,SKU-0145,1,74.27,recovery
LI-00030595,O-0014651,C-01350,SKU-0143,1,52.43,recovery
LI-00030596,O-0014652,C-01350,SKU-0147,1,71.41,recovery
LI-00030597,O-0014653,C-01350,SKU-0148,1,27.42,recovery
LI-00030598,O-0014653,C-01350,SKU-0152,1,22.52,recovery
LI-00030599,O-0014654,C-01350,SKU-0072,1,67.93,packs
LI-00030600,O-0014655,C-01350,SKU-0153,1,31.31,recovery
LI-00030601,O-0014655,C-01350,SKU-0092,1,32.27,camp
LI-00030602,O-0014656,C-01350,SKU-0031,1,30.02,jackets
LI-00030603,O-0014656,C-01350,SKU-0100,1,39.78,camp
LI-00030604,O-0014657,C-01350,SKU-0149,2,65.12,recovery
LI-00030605,O-0014658,C-01351,SKU-0111,1,44.27,hydration
LI-00030606,O-0014658,C-01351,SKU-0017,1,30.52,footwear
LI-00030607,O-0014658,C-01351,SKU-0008,1,34.66,footwear
LI-00030608,O-0014659,C-01351,SKU-0005,1,64.72,footwear
LI-00030609,O-0014660,C-01351,SKU-0005,1,43.84,footwear
LI-00030610,O-0014660,C-01351,SKU-0018,1,41.79,footwear
LI-00030611,O-0014661,C-01351,SKU-0012,1,46.42,footwear
LI-00030612,O-0014661,C-01351,SKU-0016,1,62.33,footwear
LI-00030613,O-0014662,C-01351,SKU-0017,1,96.65,footwear
LI-00030614,O-0014663,C-01351,SKU-0003,1,23.76,footwear
LI-00030615,O-0014663,C-01351,SKU-0006,1,24.26,footwear
LI-00030616,O-0014664,C-01351,SKU-0010,1,51.62,footwear
LI-00030617,O-0014664,C-01351,SKU-0009,1,35.97,footwear
LI-00030618,O-0014665,C-01351,SKU-0003,1,36.15,footwear
LI-00030619,O-0014665,C-01351,SKU-0002,1,43.68,footwear
LI-00030620,O-0014666,C-01351,SKU-0098,1,123.81,camp
LI-00030621,O-0014667,C-01351,SKU-0005,1,97.33,footwear
LI-00030622,O-0014668,C-01351,SKU-0097,1,101.99,camp
LI-00030623,O-0014669,C-01351,SKU-0154,1,50.61,recovery
LI-00030624,O-0014669,C-01351,SKU-0017,1,60.61,footwear
LI-00030625,O-0014670,C-01351,SKU-0085,1,54.71,camp
LI-00030626,O-0014671,C-01352,SKU-0109,1,33.93,hydration
LI-00030627,O-0014671,C-01352,SKU-0145,1,29.81,recovery
LI-00030628,O-0014671,C-01352,SKU-0110,1,33.4,hydration
LI-00030629,O-0014672,C-01352,SKU-0129,1,63.17,accessories
LI-00030630,O-0014673,C-01352,SKU-0117,1,30.21,hydration
LI-00030631,O-0014673,C-01352,SKU-0112,1,20.22,hydration
LI-00030632,O-0014674,C-01352,SKU-0144,1,85.57,recovery
LI-00030633,O-0014675,C-01353,SKU-0030,1,28.95,jackets
LI-00030634,O-0014675,C-01353,SKU-0150,1,33.91,recovery
LI-00030635,O-0014676,C-01353,SKU-0159,2,60.97,recovery
LI-00030636,O-0014676,C-01353,SKU-0158,1,43.67,recovery
LI-00030637,O-0014677,C-01353,SKU-0152,1,72.28,recovery
LI-00030638,O-0014678,C-01353,SKU-0147,1,37.81,recovery
LI-00030639,O-0014678,C-01353,SKU-0152,1,58.98,recovery
LI-00030640,O-0014679,C-01353,SKU-0150,1,27,recovery
LI-00030641,O-0014679,C-01353,SKU-0155,1,37.56,recovery
LI-00030642,O-0014680,C-01354,SKU-0062,1,44.13,packs
LI-00030643,O-0014680,C-01354,SKU-0070,1,48.48,packs
LI-00030644,O-0014681,C-01354,SKU-0005,2,41.05,footwear
LI-00030645,O-0014681,C-01354,SKU-0075,1,45.76,packs
LI-00030646,O-0014681,C-01354,SKU-0071,1,53.32,packs
LI-00030647,O-0014682,C-01354,SKU-0070,1,54.41,packs
LI-00030648,O-0014682,C-01354,SKU-0116,1,75.59,hydration
LI-00030649,O-0014682,C-01354,SKU-0072,1,78.75,packs
LI-00030650,O-0014683,C-01354,SKU-0066,2,45.81,packs
LI-00030651,O-0014683,C-01354,SKU-0072,1,55.84,packs
LI-00030652,O-0014683,C-01354,SKU-0069,1,55.24,packs
LI-00030653,O-0014684,C-01354,SKU-0077,1,29.07,packs
LI-00030654,O-0014684,C-01354,SKU-0065,1,44.12,packs
LI-00030655,O-0014684,C-01354,SKU-0108,1,47.11,hydration
LI-00030656,O-0014685,C-01354,SKU-0147,1,109.12,recovery
LI-00030657,O-0014686,C-01354,SKU-0003,1,129.57,footwear
LI-00030658,O-0014687,C-01354,SKU-0064,1,68.86,packs
LI-00030659,O-0014687,C-01354,SKU-0082,1,72.66,camp
LI-00030660,O-0014688,C-01354,SKU-0073,1,26.59,packs
LI-00030661,O-0014688,C-01354,SKU-0113,1,33.71,hydration
